Name,Day,Time,Video,Desc,Categories,Email,Phone,Time_dt,Time_del,Label_Audio,Label_Open,Label_Video,Label_Forum,Label_Big Book,Label_Discussion,Label_Speaker,Label_Closed,Label_Telephone,Label_Women,Label_Loners / Isolationists,Label_Chat,Label_LGBTQIAA+,Label_Young People,Label_Men,Label_Secular,Label_Steps / Traditions,Label_Game,Label_Blind / Visually Impaired,Label_Deaf / Hard of Hearing,Label_Email,Label_Professionals,Label_Meditation,Label_Seniors,Label_Newcomer,Label_24/7,Zoom
Recovery at the Resort,Saturday,7:00 pm,https://us02web.zoom.us/j/781110372,Please contact recoveryattheresort@gmail.com for the password,"Audio,Open,Speaker,Video",recoveryattheresort@gmail.com,,19:00:00,0 days 19:00:00.000000000,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Rockaway Survivors (NYC),Saturday,7:00 pm,https://us04web.zoom.us/j/528311780,Password: 164247,"Audio,Closed,Video",Outspacemaj@gmail.com,,19:00:00,0 days 19:00:00.000000000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Serenity of The Woodlands Online,Saturday,7:00 pm,https://zoom.us/j/6190807244?pwd=wep5dmx6vdj2stdknhh5l1nozxiyqt09#success,"Web Site, if any: https://serenitywoodlands.com/","Audio,Big Book,Discussion,Open,Video",serenitywoodlandsgroup@gmail.com,"3462487799,,,,6190807244#,6190807244#",19:00:00,0 days 19:00:00.000000000,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Sober Bookworms Step Study,Saturday,7:00 pm,https://us02web.zoom.us/j/6764048110,"Big book step study incl. forwards, appendices, doctors opinion and first 164 pages-ongoing","Audio,Big Book,Open,Telephone,Video",sbrbookworms@outlook.com,"17789072071,,676 404 8110",19:00:00,0 days 19:00:00.000000000,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Sober Women of the World,Saturday,7:00 pm,https://us02web.zoom.us/j/86560213825,Email for access code: soberwomenoftheworld@gmail.com and beginner meeting on Sundays at 4PM EST all listed separately under their zoom ID.,"Big Book,Closed,Discussion,Speaker,Video,Women",soberwomenoftheworld@gmail.com,,19:00:00,0 days 19:00:00.000000000,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Solution on The Shore,Saturday,7:00 pm,,Monday 8pm EST Big book speaker discussion https://zoom.us/j/591133821 | Password: 123092,"Audio,Open,Video",allaroundroofingman@gmail.com,,19:00:00,0 days 19:00:00.000000000,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
South Austin AA Online Group,Saturday,7:00 pm,https://www.southaustinaaonline.org/home,"The South Austin AA Online is an autonomous AA Zoom group born out of the need to provide a local online meeting to the recovery community in Austin Texas. We welcome anyone who has a desire to stop drinking. This is a safe and anonymous environment, no recordings of any kind are permitted and no logging of attendees or chats are retained. Our primary purpose is to help the alcoholic who still suffers. We believe that the 12 steps as outlined in the Big Book of Alcoholics Anonymous work, not only as a solution to the disease of alcoholism and addiction but as a solution to living free.","Audio,Open,Video",satxaaonline@gmail.com,,19:00:00,0 days 19:00:00.000000000,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Sparta Zoom Discussion,Saturday,7:00 pm,https://us02web.zoom.us/j/5578133344,Meeting ID: 557 813 3344 ; Passcode: jQrQm7,"Audio,Discussion,Open,Video",sparta.discussion@gmail.com,19292056099,19:00:00,0 days 19:00:00.000000000,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Staying Sober One Day At A Time,Saturday,7:00 pm,https://us02web.zoom.us/j/433051621?pwd=qkq5nepvqwtjagfhz1dzyxdwogfpdz09,Zoom Passcode: 615 528,"Audio,Discussion,Open,Video",upkeep5293@mypacks.net,,19:00:00,0 days 19:00:00.000000000,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Sunlight of the Spirit,Saturday,7:00 pm,https://us02web.zoom.us/j/2134431381,Meets every night at 8ET 7CST. Every night we have either a reading or speaker or general AA topic. Friday's we have Recovery Rewind or this week in recovery as an example.  No passcode required.,"Audio,Big Book,Discussion,Open,Speaker,Video",secretary.sublightofthespirit@gmail.com,,19:00:00,0 days 19:00:00.000000000,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
The Program Works Group,Saturday,7:00 pm,http://www.theprogramworks.com,"When you join a meeting already in progress, please mute your phone, if not speaking during the meeting, please keep your phone on mute to limit background noise","Audio,Open,Telephone",siteadvisor@theprogramworks.com,"6465588656,,860801229",19:00:00,0 days 19:00:00.000000000,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
The Temporary Group,Saturday,7:00 pm,https://us02web.zoom.us/j/2155193241?pwd=rfjmn1dxyucycgc5estvoudwvvnnqt10,"No passcode required, waiting room enabled.","Audio,Big Book,Discussion,Speaker,Telephone,Video",temp12group@gmail.com,16465588656,19:00:00,0 days 19:00:00.000000000,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Transgender in Sobriety,Saturday,7:00 pm,https://us02web.zoom.us/j/581155936,"(*) Zoom allows you to change your Zoom name to whatever you want to use before you connect to a Zoom meeting. It's a good idea to use an anonymous name when attending recovery meetings in general.  For transgender meetings in particular it is recommended that you include your pronouns in your Zoom name, ie she/her, he/him, they/them, etc.","Closed,LGBTQIAA+,Video",TiS_AA@yahoo.com,,19:00:00,0 days 19:00:00.000000000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
VEGAS Women's In The Big Book,Saturday,7:00 pm,https://us02web.zoom.us/j/84066420841,ZOOM in for the weekend edition of 5PM PST VEGAS In The Big Book (women’s) https://us02web.zoom.us/j/84066420841,"Audio,Big Book,Closed,Discussion,Video,Women",iamresponsible@outlook.com,,19:00:00,0 days 19:00:00.000000000,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
VR Founders Group,Saturday,7:00 pm,http://altvr.com/,"We are a Virtual Reality (VR) online group that meets in AltspaceVR 5 times a week. All our meetings are open. One does not need a VR headset to attend our meetings (though the experience is better with a VR headset). To access the meeting via computer, go to Altvr.com, scroll down to the bottom of the homepage, and click the ""Get Started"" button (or you can go directly to Microsoft store and install the AltspaceVR app from there). Once you are in AltspaceVR (at one of our meeting times), you can find the link to get into the meeting under events. There is not ""one"" meeting address for all the meetings. Each meeting gets its own event link.","Chat,Open",vrfoundersgroup@gmail.com,,19:00:00,0 days 19:00:00.000000000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
White Chips - New Comers,Saturday,7:00 pm,https://zoom.us/j/99725856129?pwd=axv6a0vywxzss8rvtdhl29tng5jqt09,Passcode: 000,"Audio,Big Book,Chat,Discussion,Open,Speaker,Video,Young People",newcomers@clubmember.org,,19:00:00,0 days 19:00:00.000000000,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Women Supporting Women Big Book Study,Saturday,7:00 pm,https://us02web.zoom.us/j/5931230028,Email wswbigbookstudy@gmail.com for passcode,"Big Book,Closed,Video,Women",wswbigbookstudy@gmail.com,2532158782,19:00:00,0 days 19:00:00.000000000,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Worldwide Primary Purpose Group,Saturday,7:00 pm,https://zoom.us/j/759556794?fbclid=iwar1o3osj_0e-3mepta9-ntvjzn1yh_wqihtife5f3tdh3ippeparxzfl8sa,"10:00 PM CST  12 & 12 - An in-depth  look at our other text, the 12 & 12","Audio,Closed,Video,Women",wwppg@yahoo.com,,19:00:00,0 days 19:00:00.000000000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
AA Tampa Nightly Newcomers,Saturday,7:15 pm,https://us02web.zoom.us/j/248631103,Sunday: Open Discussion,"Audio,Open,Video",TampaNightlyNewcomers@hotmail.com,"16468769923,,,,248631103#",19:15:00,0 days 19:15:00.000000000,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Got To Stay Sober Group,Saturday,7:15 pm,https://us04web.zoom.us/j/7647673438,Email for Password Got2staysobergroup@gmail.com,"Audio,Chat,Discussion,Open,Video",got2staysobergroup@gmail.com,2032282164,19:15:00,0 days 19:15:00.000000000,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Pathway to Power,Saturday,7:15 pm,https://zoom.us/j/699561929,Saturday Zoom Link    https://zoom.us/j/699561929   pw164164,"Audio,Big Book,Open,Telephone,Video",michael@Agtaxservices.com,,19:15:00,0 days 19:15:00.000000000,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Tampa Nightly Newcomers,Saturday,7:15 pm,https://us02web.zoom.us/j/248631103,Email for Passcode: TampaNightlyNewcomers@hotmail.com,"Audio,Open,Video",TampaNightlyNewcomers@hotmail.com,"16468769923,,,,,,248631103#,,,,,,0#",19:15:00,0 days 19:15:00.000000000,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1 AA Crosstalk,Saturday,7:30 pm,https://us04web.zoom.us/s/77394842260?pwd=cna0bldpr2fxeg5wuhbrqkert2vvzz09#success,Everyone Worldwide is WELCOME,"Audio,Big Book,Discussion,Open,Speaker,Video",aasoberworld@yahoo.com,,19:30:00,0 days 19:30:00.000000000,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1 Hole In The Sky AA Meetings: This Too Shall Pass,Saturday,7:30 pm,https://zoom.us/j/92990530798?pwd=uvdxsufrdk9dzhi0bxp1cuqrwwtqzz09,https://zoom.us/j/92990530798?pwd=UVdxSUFrdk9DZHI0bXp1cUQrWWtQZz09,"Audio,Open,Video",holeinthesky.zoom@gmail.com,,19:30:00,0 days 19:30:00.000000000,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
AA Open to All Group,Saturday,7:30 pm,https://us02web.zoom.us/j/82572604893?pwd=dmpmy3boc2l0ouc2a2gzalzovmcrzz09,A Big Book study reading and discussing the first 164 pages.  We have a speaker on the first Saturday of every month,"Audio,Open,Telephone,Video",aaopentoall@gmail.com,16699009128,19:30:00,0 days 19:30:00.000000000,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Anyone Anywhere AA,Saturday,7:30 pm,https://zoom.us/j/9739556491,Meeting ID: 973-955-6491,"Audio,Closed,Discussion,Telephone,Video",anyoneanywhereAA@gmail.com,"4086380968,,973-955-6491",19:30:00,0 days 19:30:00.000000000,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Harlem Sober,Saturday,7:30 pm,https://zoom.us/j/163772278,Meeting ID: 163 772 278,"Audio,Closed,Video",District620meeting@gmail.com,,19:30:00,0 days 19:30:00.000000000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Nameless Bunch of Drunks International,Saturday,7:30 pm,https://us02web.zoom.us/j/95067692981,"We were started by a group of drunks around Seattle, WA in February of 2020.  No password required - waiting room enabled.","Discussion,Open,Video",NamelessBunchIntl@gmail.com,12532158782,19:30:00,0 days 19:30:00.000000000,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Rockridge Fellowship Oakland 5:30 PM Pacific (8:30 PM Eastern) Daily,Saturday,7:30 pm,https://us04web.zoom.us/j/2243847396,"Zoom Passcode, if any: 064918","Big Book,Discussion,Open,Speaker,Video",oaklandrockridgefellowship@gmail.com,,19:30:00,0 days 19:30:00.000000000,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Southfield Group,Saturday,7:30 pm,https://zoom.us/j/99948228770,Password: 701701,"Closed,Discussion,Video",thesouthfieldgroup@gmail.com,,19:30:00,0 days 19:30:00.000000000,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Southside Nationwide Meeting,Saturday,7:30 pm,https://zoom.us/j/341942513,"Saturday: Grapevine meeting.  We read from the AA Grapevine and then pick a topic for discussion.""","Audio,Closed,Video",,,19:30:00,0 days 19:30:00.000000000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
There’s No Place Like Home Groups—Milwaukee,Saturday,7:30 pm,,"We are home-ported out of Milwaukee, WI.","Closed,LGBTQIAA+,Telephone",ontheblvd@wi.rr.com,"19789905195,,1919178#",19:30:00,0 days 19:30:00.000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
This Too Shall Pass,Saturday,7:30 pm,https://zoom.us/j/92990530798?pwd=uvdxsufrdk9dzhi0bxp1cuqrwwtqzz09,To dial-in with international numbers: https://zoom.us/u/acebAGVK0d,"Audio,Open,Telephone,Video",holeinthesky.zoom@gmail.com,"12133388477,,92990530798#",19:30:00,0 days 19:30:00.000000000,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
VEGAS 4th Dimension Speaker,Saturday,7:30 pm,https://zoom.us/j/99406044337,ZOOM in to the 4th DIMENSION via Las Vegas! Speaker Meeting 5:30PM PST Saturday Nights,"Audio,Open,Speaker,Video",,,19:30:00,0 days 19:30:00.000000000,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
West Orange NJ Pants Optional Meeting,Saturday,7:30 pm,https://us02web.zoom.us/j/3325782438,"Zoom Passcode, if any: 882728","Discussion,Open,Speaker,Telephone,Video",wopantsoptional@gmail.com,16465588656,19:30:00,0 days 19:30:00.000000000,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
@ AA Beginner's Path,Saturday,8:00 pm,https://us02web.zoom.us/j/89202858342?pwd=c1h4s2vxsgxysjc4q0tmsly0bextdz09,We are a registered group with Alcoholics Anonymous that meets every evening at 9pm EST / 8pm CST / 6pm PST. Our Room opens 15min early for fellowship and introductions.  No passcode - waiting room enabled.,"Big Book,Discussion,Open,Speaker,Video",aabeginnerspath@gmail.com,19292056099,20:00:00,0 days 20:00:00.000000000,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
@12 Step Study Group of AA,Saturday,8:00 pm,https://www.aaegroupusa.com/,Email Contact:  welcome@aaegroupusa.com,"Audio,Big Book,Open,Video",aaebookguy@gmail.com,,20:00:00,0 days 20:00:00.000000000,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
1 Hole In The Sky AA Meetings: Sobriety Speaks Out,Saturday,8:00 pm,https://zoom.us/j/980772892,Saturday:  Sobriety Speaks Out Speaker/Participation Meeting 6:00pm PST - Meeting ID: 980-772-892,"Audio,Open,Video",holeinthesky.zoom@gmail.com,,20:00:00,0 days 20:00:00.000000000,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4th Dimensioners 9 PM Eastern Online AA Meeting,Saturday,8:00 pm,https://us04web.zoom.us/j/432316244,PLEASE BE EARLY If we have issues with bombers we lock the meeting shortly after the start.,"Discussion,Open,Video",,"3126266799,,432316244#",20:00:00,0 days 20:00:00.000000000,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
A A MadRealm,Saturday,8:00 pm,https://us02web.zoom.us/j/86133736878,"Zoom Passcode, if any: madrealm","Audio,Discussion,Open,Video",madrealmmaa@gmail.com,,20:00:00,0 days 20:00:00.000000000,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
AA A New Beginning,Saturday,8:00 pm,http://xat.com/aanonymous_room?p-0&ss-0;,Our primary purpose is to stay sober and help others to recover from alcoholism.,"Chat,Open",,,20:00:00,0 days 20:00:00.000000000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
AA Samarpan,Saturday,8:00 pm,https://join.freeconferencecall.com/aasamarpan,ऑनलाईन सभेत सामील होण्याच्या संकेत स्थळाचा पत्ता: https://fccdl.in/i/aasamarpan,"Audio,Big Book,Closed,Discussion,Telephone",sanju.jamsandekar@gmail.com,"17125100958,,1725100#",20:00:00,0 days 20:00:00.000000000,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
An Unsuspected Inner Resource,Saturday,8:00 pm,https://us05web.zoom.us/j/87543186251,"Web Site, if any: https://www.unsuspected.group/","Big Book,Open,Telephone,Video",unsuspectedgroup@gmail.com,3126266799,20:00:00,0 days 20:00:00.000000000,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
By the Book,Saturday,8:00 pm,https://zoom.us/j/139948182,Email for Zoom link/PW: WelcometoBTB@gmail.com,"Big Book,Open,Telephone,Video",WelcometoBTB@gmail.com,"16465588656,,139948182#",20:00:00,0 days 20:00:00.000000000,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Coast to Coast,Saturday,8:00 pm,https://zoom.us/j/119753056,Meeting ID: 777 600 190,"Audio,Open,Video",coastcoastspeaker@gmail.com,,20:00:00,0 days 20:00:00.000000000,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Good Dudes,Saturday,8:00 pm,https://us02web.zoom.us/j/85013312427,Email gooddudespw@gmail.com for password,"Men,Video",gooddudespw@gmail.com,,20:00:00,0 days 20:00:00.000000000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Into the Triad,Saturday,8:00 pm,https://us02web.zoom.us/j/88595134091,"Zoom Passcode, if any: 4343","Audio,Discussion,Open,Speaker,Video",Triad6pmsat@gmail.com,,20:00:00,0 days 20:00:00.000000000,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Liars' Club Boston,Saturday,8:00 pm,https://zoom.us/j/86163962647,Contact us for password: liarsclubboston@gmail.com,"Audio,Closed,Discussion,Men,Telephone,Video",liarsclubboston@gmail.com,"6465588656,,861693962647#",20:00:00,0 days 20:00:00.000000000,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Off the Grid,Saturday,8:00 pm,https://us02web.zoom.us/j/7069339360,No passcode required,"Audio,Big Book,Closed,Speaker,Video",offthegrid164@gmail.com,6169305639,20:00:00,0 days 20:00:00.000000000,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
One Night at a Time,Saturday,8:00 pm,https://us04web.zoom.us/j/511178795?pwd=cfewzun5bdg3b0nkt0phcuputej3qt09,"Zoom Passcode, if any: 355417","Audio,Open,Video",onenightatatimeaa@gmail.com,,20:00:00,0 days 20:00:00.000000000,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Serenity Circle,Saturday,8:00 pm,https://us04web.zoom.us/j/904646389,"Location: We originate from Temecula, California (in SoCal)","Audio,Open,Video",,,20:00:00,0 days 20:00:00.000000000,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Shivering Denizens ID all-share,Saturday,8:00 pm,https://us02web.zoom.us/j/87232950952,"Zoom Passcode, if any: 151","Audio,Open,Speaker,Video",shivdenaa@gmail.com,,20:00:00,0 days 20:00:00.000000000,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Sobriety Speakeasy: The 12 Steps and 12 Traditions,Saturday,8:00 pm,https://us05web.zoom.us/j/3020062706,"A Saturday night Zoom meeting that focuses on reading and sharing on the 12 steps and 12 traditions book. 1st and 3rd Saturdays are dedicated to chapters on the steps. 2nd and 4th Saturdays are dedicated to the traditions. Each step/tradition coincides with the month. January is step/tradition 1, February is step/tradition 2, March is step/tradition 3, etc. 5th Saturdays, if applicable, will have a special topic. Open to all; everyone is welcome to attend. One hour starting at 6pm PST (7pm MST, 8pm CST, 9pm EST).","Big Book,Open,Video",villarancho@gmail.com,,20:00:00,0 days 20:00:00.000000000,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
The Acid Test,Saturday,8:00 pm,https://zoom.us/j/537542397,"Meeting times are 12 noon, 6:00 pm and 10:00 pm MST (Phoenix AZ time). Please note that Arizona does not observe daylight savings time, so between March 14th and November 7th 2021, Arizona is on PST","Audio,LGBTQIAA+,Open,Video",AAAcidTest@gmail.com,16699009128,20:00:00,0 days 20:00:00.000000000,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
